LOCCODE,TYPE,BOROUGH,NAME,NOTE,PHONE,ADDRESS,ZIP,DAY_LENGTH,PREK_SEATS,3K_SEATS,EL_SEATS,X,Y,EMAIL,WEBSITE,MEALS,INDOOR_OUTDOOR,SEMS_CODE,BUTTON_TYPE,START_TIME,EARLY_DROP,LATE_PICKUP,ENHANCED_LANG,FLEX_SCHED,SPED_FLG,INCOME_FLG,SPECIAL_PRIOR,DYNAMIC
31RAGK,NYCEEC,R,Staten Island Head Start,,718-420-6138,16 Osgood Avenue,10304,1,68,,41,960552,164739,amelendez@simhs.org,https://simhs.org,3,7,31RAGK,info,8:30:00 AM,0,0,209,0,0,1,,
31RAGM,NYCEEC,R,Staten Island Head Start,,718-987-7755,44 Dongan Hills Avenue,10306,1,57,,,956236,153374,rcatania@simhs.org,https://simhs.org,3,7,31RAGM,info,9:00:00 AM,1,1,209,0,0,0,,
31RAGR,NYCEEC,R,Rabbi Jacob Joseph School,,718-982-8745,400 Caswell Avenue,10314,3,40,,,942445,163281,leahleeder@gmail.com,,5,9,31RAGR,info,9:30:00 AM,1,1,0,1,0,1,,
31RAHA,NYCEEC,R,Lemon Tree,,718-370-2292,341 Elvin Street,10314,1,40,,,950549,158918,lemontreedaycare@aol.com,https://lemontreepre-school.com/page1.html,3,3,31RAHA,info,7:00:00 AM,1,1,0,0,0,0,,
31RAHC,NYCEEC,R,CBI Academy Preschool,,718-987-6200,45 Twombly Avenue,10306,1,15,,,947477,142945,cbiacademy123@gmail.com,https://cbiacademy.com,3,3,31RAHC,info,9:10:00 AM,1,1,0,0,0,0,,
31RAHD,NYCEEC,R,J & J Academy,,718-698-0280,55 Wyona Avenue,10314,1,36,,,942848,161708,info@jjacademy.org,https://jjacademy.org,7,7,31RAHD,info,8:00:00 AM,1,1,0,0,0,0,,
31RAHW,NYCEEC,R,Staten Island Children's Academy,,718-227-2500,50 Osage Lane,10312,1,60,,,939629,133423,info@sichildrensacademy.com,https://sichildrensacademy.com,3,3,31RAHW,info,8:30:00 AM,1,1,0,0,0,0,,
31RAHZ,NYCEEC,R,"Hylan Day Care, Inc.",,718-351-2705,2346 Hylan Boulevard,10306,1,37,,,954712,148235,hylandaycare1@yahoo.com,https://hylandaycare.com,7,3,31RAHZ,info,8:30:00 AM,1,1,0,0,0,0,,
31RAIM,NYCEEC,R,Prodigy Preschool/ Staten Island Skating Pavilion,,718-948-4800,3080 Arthur Kill Road,10309,1,18,,,919601,137585,Carylstingo@thepavilion.org,https://pavilionprodigypreschool.com,7,3,31RAIM,info,9:00:00 AM,1,1,0,0,0,0,,
31RAIT,NYCEEC,R,Ivy League Early Learning Academy,,718-982-0202,1779 Richmond Avenue,10314,1,36,,,939290,159658,statenisland@ivyprep.org,https://http://ivyprep.org,5,3,31RAIT,info,8:30:00 AM,1,1,0,0,0,0,,
31RAIX,NYCEEC,R,Blessed Sacrament Early Childhood Academy,,718-442-3090,840 Delafield Avenue,10310,1,60,,,949099,168060,joseph.cocozello@archny.org,https://blessedsacramentsi.com,7,9,31RAIX,info,7:50:00 AM,1,1,0,0,0,0,,
31RAIY,NYCEEC,R,The Playgroup Experience,,718-967-0494,90 Boulder Street,10312,1,15,,,929554,138310,Theplaygroup@optonline.net,,7,9,31RAIY,info,8:00:00 AM,1,1,0,0,0,0,,
31RAJA,NYCEEC,R,Alphabet Academy,,718-701-1720,65 Foster Road,10309,1,36,,,928119,131962,info@alphabetacademysi.com,https://alphabetacademysi.com,3,3,31RAJA,info,8:00:00 AM,1,1,0,0,0,0,,
31Z025,PKC,R,The Richmond Hill Pre-K Center at 1625 Forest Avenue,,718-816-3370,1625 Forest Avenue,10302,1,90,,,944667,167010,ewillia15@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District31PKC,2,3,31Z025,info,8:30:00 AM,0,0,0,0,0,0,,
31Z026,PKC,R,The Richmond Hill Pre-K Center at 1 Teleport Drive,,718-477-8980,1 Teleport Drive,10314,1,144,,,934417,159841,ewillia15@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District31PKC,2,3,31Z026,info,8:30:00 AM,0,0,0,0,0,0,,
31Z027,PKC,R,The Richmond Hill Pre-K Center at 120 Stuyvesant Place,,718-816-3340,120 Stuyvesant Place,10301,1,108,,,962771,173642,ewillia15@schools.nyc.gov,https://schools.nyc.gov/Academics/EarlyChildhood/District31PKC,2,1,31Z027,info,8:30:00 AM,0,0,0,0,0,0,,
32K045,DOE,K,P.S./I.S. 45 Horace E. Greene,,718-642-5360,84 Schaefer Street,11207,1,54,,,1009081,189447,tlott-davis@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k045,2,3,32K045,info,8:10:00 AM,1,0,0,0,0,0,,
32K075,DOE,K,P.S. 75 Mayda Cortiella,,718-574-0244,95 Grove Street,11221,1,54,,,1006134,191822,ywillia@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k075,2,1,32K075,info,8:10:00 AM,0,0,0,0,0,0,,
32K106,DOE,K,P.S. 106 Edward Everett Hale,,718-574-0261,1328 Putnam Avenue,11221,1,36,,,1008466,192021,mmoncayo@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k106,2,3,32K106,info,8:00:00 AM,0,0,0,0,0,0,,
32K123,DOE,K,P.S. 123 Suydam,,718-821-4810,100 Irving Avenue,11237,1,36,,,1005736,195753,AParach@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k123,2,1,32K123,info,8:00:00 AM,0,0,109,0,0,0,,
32K145,DOE,K,P.S. 145 Andrew Jackson,,718-821-4823,100 Noll Street,11206,1,72,,,1003047,194870,lmalloy@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k145,2,7,32K145,info,8:20:00 AM,0,0,109,0,0,0,,
32K151,DOE,K,P.S. 151 Lyndon B. Johnson,,718-326-6360,763 Knickerbocker Avenue,11207,1,36,,,1009676,191905,jhunt2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k151,2,3,32K151,info,8:10:00 AM,0,0,109,0,0,0,,
32K274,DOE,K,P.S. 274 Kosciusko,,718-574-0273,800 Bushwick Avenue,11221,1,54,,,1004250,192316,APerez12@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k274,2,3,32K274,info,8:15:00 AM,1,0,0,0,0,0,,
32K299,DOE,K,P.S. 299 Thomas Warren Field,,718-473-8230,88 Woodbine Street,11221,1,36,,,1007012,191023,WKirk2@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k299,2,3,32K299,info,,0,0,0,0,0,0,,
32K377,DOE,K,P.S. 377 Alejandrina B. De Gautier,,718-574-0325,200 Woodbine Street,11221,1,36,,,1007847,192076,DZagami@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k377,2,7,32K377,info,8:10:00 AM,0,0,0,0,0,0,,
32K384,DOE,K,P.S./I.S. 384 Frances E. Carter,,718-574-0382,242 Cooper Street,11207,1,36,,,1010671,190713,PRaulli@schools.nyc.gov,http://schools.nyc.gov/schoolportals/32/k384,3,3,32K384,info,8:15:00 AM,0,0,0,0,0,0,,
32KAJI,NYCEEC,K,St. Brigid Catholic Academy,,718-821-1477,438 Grove Street,11237,1,20,,,1008559,194953,crocco@stbrigidca-brooklyn.org,https://stbrigidca-brooklyn.org,2,9,32KAJI,info,8:00:00 AM,0,1,209,0,0,0,,
32KAJT,NYCEEC,K,Saint Frances Cabrini Catholic Academy,,718-386-9277,181 Suydam Street,11221,1,72,,,1004723,194266,wanda.marty@sfc-ca.net,https://sfc-ca.com,2,3,32KAJT,info,8:00:00 AM,1,1,0,0,0,0,,
32KAZT,NYCEEC,K,Bushwick United HDFC 1,,718-443-0134,136 Stanhope Street,11221,1,68,,61,1005666,193610,njagum@gmail.com,https://bushwickunited.org,3,7,32KAZT,info,8:30:00 AM,0,1,209,0,0,1,,
32KBEB,NYCEEC,K,New Life Child Development Center 4,,718-366-1668,1307 Greene Avenue,11237,1,74,,36,1006606,193748,lilibeth_1307@hotmail.com,,3,2,32KBEB,info,8:00:00 AM,0,1,209,0,0,1,,
32KBES,NYCEEC,K,Bushwick United HDFC 6,,718-453-5500,200 Central Avenue,11221,1,65,,69,1004804,193693,bushunited@aol.com,https://bushwickunited.org,3,2,32KBES,info,8:30:00 AM,1,1,0,0,0,1,,
32KBGB,NYCEEC,K,Traditional Educational Center,,718-443-2577,1469B Broadway,11221,1,54,,59,1006823,189849,traditionalchildren@gmail.com,,3,2,32KBGB,info,8:00:00 AM,1,1,0,0,0,1,,
32KBGU,NYCEEC,K,New Life Child Development Center 1,,718-821-3432,295 Woodbine Street,11237,1,67,,32,1008316,192998,snewlife1@gmail.com,https://newlife-nyc.org,3,7,32KBGU,info,8:30:00 AM,1,1,209,0,0,1,,
32KBGY,NYCEEC,K,"Kreative Kare Day Care Center, Inc.",,718-386-3242,292 Palmetto Street,11237,1,20,,,1008189,193091,kreativekare@aol.com,,7,4,32KBGY,info,7:45:00 AM,1,1,209,0,0,0,,
32KBKE,NYCEEC,K,LSSMNY: Early LIFE Children's Center 9,,718-443-4500,1175 Gates Avenue,11221,1,36,,60,1006405,191310,lsingh@lssny.org,https://lssny.org,3,2,32KBKE,info,9:00:00 AM,0,0,0,0,0,1,,
32KBLP,NYCEEC,K,Grand Street Settlement Dual #3,,718-381-8900,319 Stanhope Street,11237,1,36,,40,1006862,195405,rebecarodriguez@grandsettlement.org,https://grandsettlement.org,3,2,32KBLP,info,8:00:00 AM,0,0,0,0,0,1,,
32KBMB,NYCEEC,K,Audrey Johnson DCC,,718-574-0130,272 Moffat Street,11207,1,83,,32,1010815,190492,audreyjo272@aol.com,https://lifetech.org,3,3,32KBMB,info,8:30:00 AM,0,0,209,0,0,1,,
32KBOS,NYCEEC,K,John Coker DCC,,718-452-1414,1375 Bushwick Avenue,11207,1,40,,41,1009103,188988,rhodge@lifetech.org,,3,3,32KBOS,info,8:30:00 AM,0,0,0,0,0,1,,
32KBRA,NYCEEC,K,Bushwick United HDFC 7,,347-695-1562,600 Hart Street,11221,1,65,,90,1004161,193357,sandrat@bushwickunited.org,https://bushwickunited.org,3,3,32KBRA,info,7:30:00 AM,1,1,209,1,0,1,,
32KBRZ,NYCEEC,K,Bushwick United HDFC 3,,718-453-9040,331 Central Avenue,11221,1,20,,15,1006609,192524,maryangelc@bushwickunited.org,https://bushwickunited.org,5,9,32KBRZ,info,8:30:00 AM,0,0,209,0,0,1,,
32KBSA,NYCEEC,K,Bushwick United HDFC 2,,718-821-2345,77 Wilson Avenue,11237,1,45,,44,1004288,195057,rosannas@bushwickunited.org,https://bushwickunited.org,3,3,32KBSA,info,8:00:00 AM,0,1,209,0,0,1,,
32KBSC,NYCEEC,K,New Life Child Development Center 3,,718-417-4206,408 Grove Street,11237,1,40,,46,1008501,194797,dbrown.newlife@gmail.com,,3,7,32KBSC,info,8:00:00 AM,0,1,209,0,0,1,,
32KBSD,NYCEEC,K,Salvation Army - Bushwick,,718-455-0100,1151 Bushwick Avenue,11221,1,20,,33,1007190,190417,Marie.Thelemaque@usa.salvationarmy.org,,3,3,32KBSD,info,,0,0,0,0,0,1,,
32KBVB,NYCEEC,K,New Life Child Development Center 2,,718-381-8968,406 Grove Street,11237,1,100,,56,1008455,194743,senasantos@aol.com,,3,2,32KBVB,info,8:00:00 AM,0,1,209,1,0,1,,
32KBXL,NYCEEC,K,ACE Integration Head Start,,718-443-3917,1419-23 Broadway,11221,1,54,,57,1006362,190197,mickeyronan@hotmail.com,https://aceintegration.org,3,7,32KBXL,info,8:00:00 AM,0,0,0,0,1,1,,
32KCEC,NYCEEC,K,Kreative Kare Day Care Center,,718-443-1333,455 Wilson Avenue,11221,1,37,,,1008575,191854,kreativekare@aol.com,,7,4,32KCEC,info,7:30:00 AM,1,1,209,0,0,0,,
84K362,CHARTER,K,Hellenic Classical Charter School,,718-499-0957,646 5th Avenue,11215,1,18,,,986399,180820,Joy.Petrakos@hccs-nys.org,https://hccs-nys.org,2,3,84K362,info,8:20:00 AM,0,0,0,0,0,0,,
84K702,CHARTER,K,Community Partnership Charter School Pre-Kindergarten,,718-399-3824,241 Emerson Place,11205,1,18,,,994858,191250,msaryan@cpcsschool.org,https://cpcsschool.org,2,9,84K702,info,8:20:00 AM,0,0,0,0,0,0,,
84M329,CHARTER,M,Harlem Link Charter School Pre-Kindergarten,,212-289-3249,20 West 112th Street,10026,1,36,,,998301,230200,info@harlemlink.org,https://http://www.harlemlink.org/,3,7,84M329,info,8:15:00 AM,0,0,0,0,0,0,,
84M382,CHARTER,M,DREAM Charter School,,212-722-0232,433 East 100th Street,10029,1,36,,,1000443,225373,info@dreamschoolnyc.org,https://dreamschoolnyc.org,3,3,84M382,info,,0,0,0,0,0,0,,
84M483,CHARTER,M,New York French American Charter School,,646-982-2049,311 West 120th Street,10027,1,18,,,996920,233487,nsako@nyfacs.net,,2,9,84M483,info,7:45:00 AM,0,1,0,0,0,0,,
84M518,CHARTER,M,East Harlem Education Center,,212-831-0650,2050 Second Avenue,10029,1,18,,,1000120,227196,ashaw@eastharlemscholars.org,https://http://eastharlemscholars.org/east-harlem-scholars-academy,3,9,84M518,info,7:45:00 AM,0,0,0,0,0,0,,
84Q170,CHARTER,Q,Peninsula Preparatory Academy Charter School Annex,,347-403-9231,611 Beach 19th Street,11691,1,54,,,1052542,158449,jpierre@peninsulaprep.org,,5,9,84Q170,info,,0,0,0,0,0,0,,
84Q342,CHARTER,Q,Rochdale Early Advantage Charter School,,718-978-0075,110-51 Guy R Brewer Boulevard,11433,1,36,,,1043021,191544,lrichardson@reacschool.com,http://schools.nyc.gov/schoolportals/28/q342,5,1,84Q342,info,,0,0,0,0,0,0,,
84Q372,CHARTER,Q,Growing Up Green II,,347-642-4306,84-35 152nd Street,11432,1,36,,,1037485,199126,tuber@gugcs.org,,5,9,84Q372,info,,0,0,0,0,0,0,,
84Q705,CHARTER,Q,Renaissance Charter School UPK,,718-803-0060,35-59 81st Street,11372,1,18,,,1016164,212519,fsmith@renaissancecharter.org,https://renaissancecharter.org,3,3,84Q705,info,,0,0,0,0,0,0,,
84X394,CHARTER,X,Little Haven at Mott Haven Academy Charter School,,718-292-7015,170 Brown Place,10454,1,36,,,1006079,233073,info@havenacademy.org,https://havenacademy.org,7,3,84X394,info,,0,0,0,0,0,0,,
84X487,CHARTER,X,Girls and Boys Preparatory Charter School of The Bronx,,212-346-6000,441 East 148th Street,10455,1,53,,,1011338,236375,emattey@publicprep.org,https://publicprep.org,3,6,84X487,info,,0,0,0,0,0,0,,
84X554,CHARTER,X,NYC Montessori Charter School,,347-226-9094,423 East 138th Street,10454,1,52,,,1005874,233916,andujar@nycmcs.org,https://nycmcs.org,2,3,84X554,info,8:00:00 AM,0,0,0,0,0,0,,
84X718,CHARTER,X,Bronx Charter School for Better Learning,,718-655-6660,3740 Baychester Avenue,10466,1,18,,,1028689,261519,dtamulonis1@bronxbetterlearning.org,https://http://www.bronxbetterlearning.org,3,3,84X718,info,8:00:00 AM,1,0,0,0,0,0,,
02MAUP,NYCEEC,M,Hudson Guild Children's Center,,212-760-9830,459 West 26th Street,10001,1,58,,35,983594,212372,esiegel@hudsonguild.org,https://http://hudsonguild.org,3,7,02MAUP,info,,0,0,209,0,0,1,,
02MAYH,NYCEEC,M,Hudson Guild,,646-649-2351,410 West 40th Street,10018,1,40,,12,985826,215163,emendez@hudsonguild.org,https://http://hudsonguild.org,3,6,02MAYH,info,8:30 a.m,0,0,209,0,0,1,,
03MAZI,NYCEEC,M,Cathedral Parkway Towers Preschool,,212-749-0291,125 West 109th Street,10025,1,18,,,994487,231479,sandrahuntsmith@yahoo.com,,3,7,03MAZI,info,8:00:00 AM,0,1,0,0,0,0,,
84M168,CHARTER,M,East Harlem Scholars Academy Charter School,,212-831-0650,1573 Madison Avenue,10029,1,54,,,998266,228470,jginsburg@ehtp.org,http://schools.nyc.gov/schoolportals/04/m168,5,9,84M168,info,,0,0,0,0,0,0,,
04MBKF,NYCEEC,M,Sunshine LC of 3rd Ave,,646-757-3168,2205 Third Avenue,10035,1,54,,,1001488,230967,theresa@sunshinenewyork.com,https://http://sunshinenewyork.com,3,2,04MBKF,info,8:00:00 AM,1,1,0,0,0,0,,
05MATI,NYCEEC,M,LSSMNY: Early Life Children's Center 12,<b>Note:</b> Contact this 3-K for All program directly to apply.,212-933-1815,1951 Park Avenue,10037,1,38,35,35,1001924,234193,kmcleod-cato@lssny.org,https://http://lssny.org,3,7,05MATI,info,9:00 a.m,1,1,0,1,0,1,,
07XADZ,NYCEEC,X,St. Luke School,<b>Note:</b> Apply to this 3-K for All program through the central application. ,718-585-0380,608 East 139th Street,10454,1,36,30,,1007753,233114,b247@adnyeducation.org,https://http://stluke138.org,5,9,07XADZ,info,8:00 a.m,0,0,0,1,0,0,,
07XATO,NYCEEC,X,Saint Anselm School,,718-993-9464,685 Tinton Avenue,10455,1,90,,,1010413,236667,b223@adnyeducation.org,https://http://stanselmbx.org,3,3,07XATO,info,8:15:00 AM,1,0,0,0,0,0,,
08XALE,NYCEEC,X,NP Ready Set Learn,,718-484-8210,830 Fox Street,10459,1,36,,,1013027,237140,jblundo21@gmail.com,,3,2,08XALE,info,9:00:00 AM,1,1,0,0,0,0,,
09XALY,NYCEEC,X,LSSMNY: Early LIFE Children's Center 4,,212-870-1113,200 West Tremont Avenue,10453,1,76,,92,1007183,249635,chardison@lssny.org,https://http://early-life.org,3,7,09XALY,info,,0,0,0,0,0,1,,
10XAID,NYCEEC,X,LSSMNY: Early Life Children's Center 1,,347-297-2900,80 East 181st Street,10453,1,90,,108,1010712,250788,malford@lssny.org,https://http://lssny.org,3,7,10XAID,info,8:30 a.m,1,1,0,0,0,1,,
10XAOR,NYCEEC,X,Kingsbridge Montessori School,,718-561-8111,2500 Jerome Avenue,10468,1,36,,,1012039,254055,jasmineedu@aol.com,https://http://riverdalekingsbridgemontessori.com,7,3,10XAOR,info,8:30:00 AM,1,1,0,0,0,0,,
10XAOS,NYCEEC,X,Riverdale Montessori School,,718-543-4884,5705 Mosholu Avenue,10471,1,38,,,1011806,269258,jasmineedu@aol.com,https://http://riverdalekingsbridgemontessori.com,7,7,10XAOS,info,7:30:00 AM,0,0,0,0,0,0,,
10XAPH,NYCEEC,X,Round the Clock Nursery,,718-329-6023,2380 Marion Avenue,10458,1,120,,,1013188,251996,faith.shein@roundtheclocknursery.org,https://http://roundtheclocknursery.org,3,7,10XAPH,info,8:30:00 AM,0,0,0,0,0,0,,
10XAWK,NYCEEC,X,Monsignor Boyle Head Start,,718-405-7824,3044 Hull Avenue,10467,1,90,,,1017589,256795,rgershenlowy@cmcs.org,https://http://cmcs.org,3,3,10XAWK,info,8:30 a.m,0,0,0,0,0,1,,
10XAZM,NYCEEC,X,Arcadia Children's Daycare,,718-561-8062,2195 Grand Concourse,10453,1,42,,,1011551,251153,roy9966@msn.com,https://http://arcadiachildrensdaycare.com,3,2,10XAZM,info,8:00 a.m,1,1,0,1,0,0,,
11XAPV,NYCEEC,X,Rainbow Rhymes Learning Center,,718-882-2388,4041 Bruner Avenue,10466,1,18,,,1026559,263889,rrlcbest@yahoo.com,https://http://rainbowrhymes.com,3,7,11XAPV,info,8:30:00 AM,1,1,0,0,0,0,,
11XAQK,NYCEEC,X,Saints Philip & James School,,718-882-4576,1160 East 213th Street,10469,1,54,,,1025045,258216,joconnell@spjschool.org,spjschoolbronx.org,3,3,11XAQK,info,8:10:00 AM,1,1,0,0,0,0,,
11XASX,NYCEEC,X,St. Barnabas School,,718-324-1088,413 East 241st Street,10470,1,180,,,1021464,267963,j.morano@stbarnabasschool.org,https://http://stbarnabasschool.org,2,3,11XASX,info,8:15:00 AM,1,1,0,0,0,0,,
11XAYD,NYCEEC,X,Laconia Day Care Center and Infant Care,,718-547-0000,3950 Laconia Avenue,10466,1,36,,,1025898,261241,laconiadaycare@gmail.com,,5,9,11XAYD,info,8:30:00 AM,1,1,0,0,0,0,,
12XAWL,NYCEEC,X,Bright Star Stratford Inc.,,718-842-9361,1217 Stratford Ave,10472,1,67,,,1018593,241617,brightstarpreschool1217@gmail.com,,5,9,12XAWL,info,8:00:00 AM,0,0,0,0,0,0,,
13KCLC,NYCEEC,K,Sunny Skies Preschool,,718-372-4665,720 Washington Avenue,11238,1,49,,10,994321,185652,info@sunnyskiespreschool.com,https://http://sunnyskiespreschool.com,5,9,13KCLC,info,8:00 a.m,1,1,209,0,0,1,,
15KCPN,NYCEEC,K,One World Project - Brooklyn,,718-435-2840,302 Vanderbilt Street,11218,1,34,,,990117,176907,joanne@oneworldproject.org,https://http://oneworldproject.org,7,7,15KCPN,info,9:00:00 AM,1,1,0,0,0,0,,
17KAJW,NYCEEC,K,Saint Francis of Assisi,,718-778-3700,400 Lincoln Road,11225,1,36,,,998382,180267,principal@sfabrooklyn.org,https://http://sfabrooklyn.org,7,3,17KAJW,info,8:00:00 AM,0,1,0,0,0,0,,
17KCHJ,NYCEEC,K,"Arista Prep, Inc.",,718-756-5550,221 Kingston Avenue,11213,1,54,,,1000435,184294,aristaprep@gmail.com,,3,2,17KCHJ,info,8:00 a.m,1,1,0,1,0,0,,
17KCJO,NYCEEC,K,Aim High Childrens Services,,718-509-0630,83 Marlborough Road,11226,1,48,,,993841,175405,Upk@aimhighchild.com,https://http://aimhighchild.org,3,8,17KCJO,info,8:30:00 AM,0,0,0,0,0,0,,
18KBBO,NYCEEC,K,"Khyle Brenaj Kiddie Daycare, Inc.",,718-345-3636,9718 Flatlands Avenue,11236,1,20,,,1011999,173864,kbkdaycare@yahoo.com,https://http://kbkdaycare.com,7,6,18KBBO,info,7:30:00 AM,1,1,0,0,0,0,,
18KCKC,NYCEEC,K,Alpha Christian Academy,,718-272-0505,921 East 107th Street,11236,1,20,,,1014150,175485,alphachristiandaycare921@gmail.com,https://http://alphachristianacademy.com,3,6,18KCKC,info,8:00 a.m,1,1,0,1,0,0,,
18KCLF,NYCEEC,K,"Einstein Daycare, Inc.",,718-618-7330,900 Lenox Road,11203,1,54,,,1004738,178086,Daycare@einstein-academy.com,https://http://einstein-academy.com/preschool,2,7,18KCLF,info,8:00:00 AM,1,1,0,0,0,0,,
19KBCZ,NYCEEC,K,Pine Street Day Care,,718-676-2915,872-874 Crescent Street,11208,1,58,,,1020888,181987,crescentpineccc@aol.com,https://http://colonysouth.org,5,9,19KBCZ,info,9:00:00 AM,0,0,0,0,0,0,,
19KBKX,NYCEEC,K,New Age Day Care,,718-277-2536,546 Jamaica Avenue,11208,1,10,,,1016588,188787,newagefamilydaycare@gmail.com,https://http://newagedaycare.com,3,6,19KBKX,info,,1,1,0,1,0,0,,
19KBPC,NYCEEC,K,Marie Durdin Child Care Center,,718-647-4730,2700 Linden Boulevard,11208,1,31,,17,1021815,182930,mariedurdinchildcare@msn.com,,3,3,19KBPC,info,9:00 a.m,0,0,0,0,0,1,,
19KCPU,NYCEEC,K,New Age Day Care Center,,718-277-2536,538 Jamaica Avenue,11208,1,18,,,1016543,188760,newagefamilydaycare@gmail.com,https://http://newagedaycare.com,3,6,19KCPU,info,,1,1,0,1,0,0,,
20KBGJ,NYCEEC,K,Mevakshei Hashem,,718-435-8900,550 Ocean Parkway,11226,1,36,,,991727,170485,r.unger@mevakshai.org,,7,3,20KBGJ,info,8:30 a.m,1,1,217,1,0,0,,
20KBPQ,NYCEEC,K,Generation21 Day Care,,718-621-9321,6709 19th Avenue,11204,1,52,,,987214,163824,generation21daycare@gmail.com,,2,7,20KBPQ,info,8:20:00 AM,1,1,0,0,0,0,,
20KCEB,NYCEEC,K,Brooklyn Chinese American Association,,718-438-0008,871 50th Street,11220,2,38,,,983756,172508,bca871@bca.net,https://http://bca.net/eng/childhood.html,2,6,20KCEB,info,9:00:00 AM,0,0,0,0,0,0,,
21KANX,NYCEEC,K,Yeshiva Karlin Stolin,,718-232-7800,1801 55th Street,11204,1,36,,,988679,166928,dstein@yks.edu,,3,6,21KANX,info,9:40 a.m,0,0,0,1,0,0,,
22KCHU,NYCEEC,K,Infinity UPK of Gerritsen Avenue,,718-336-1981,2934-2936 Gerritsen Avenue,11229,1,29,,,1006121,153905,marisela@infinitypreschool.com,https://http://infinitypreschool.com,4,3,22KCHU,info,8:00:00 AM,1,0,202,0,0,0,,
22KCJQ,NYCEEC,K,Initial Steps Child Development Center,,718-434-2805,3003 Glenwood Road,11210,1,20,,,998809,170336,initialstepscdc@yahoo.com,,3,7,22KCJQ,info,8:00:00 AM,1,1,0,0,0,0,,
24QBLR,NYCEEC,Q,Play and Learn Day Care Center,,718-894-0016,66-06 70th Street,11379,1,20,,,1016058,199581,sbeata@aol.com,,2,2,24QBLR,info,8:00:00 AM,1,1,0,0,0,0,,
25QALC,NYCEEC,Q,Little Sweet Angels Preschool,,718-888-1819,14627 Beech Avenue,11355,1,36,,,1034728,215538,daphneyeh.lsaprek@gmail.com,https://http://littlesweetangels.com,3,7,25QALC,info,8:10:00 AM,0,0,202,0,0,0,,
25QATX,NYCEEC,Q,Immanuel Creative,,718-460-9991,16315 Oak Avenue,11358,1,38,,,1038625,212577,geniusd25@gmail.com,https://http://immanuelgenius.com,3,3,25QATX,info,8:30:00 AM,1,1,0,0,0,0,,
27QANZ,NYCEEC,Q,Battalion Christian Academy,,718-634-7172,454 Beach 67th Street,11692,1,18,,,1040910,155872,bcafarrockaway@gmail.com,https://http://battalionchurch.org,3,8,27QANZ,info,8:30:00 AM,1,1,0,0,0,0,,
27QBJH,NYCEEC,Q,Bethel Mission Station Church / Bethel Mission Loving Day Care Center,<b>Note:</b> Contact this 3-K for All program directly to apply.,718-474-8618,338 Beach 56th Street,11692,1,54,23,23,1043790,155611,ajimani01@yahoo.com,,3,3,27QBJH,info,7:30 a.m,0,0,0,0,0,1,,
28QAWY,NYCEEC,Q,CCS Montessori Center,,718-276-9538,165-27 Baisley Boulevard,11434,1,36,,,1045800,186939,ccsyoung@gmail.com,https://http://ccsmontessori.weebly.com,3,3,28QAWY,info,8:30:00 AM,1,1,0,0,0,0,,
28QBHS,NYCEEC,Q,Bright Kids Day Care,,718-262-0909,108-42 Sutphin Boulevard,11435,1,20,,,1040117,191442,shafique.hasan75@gmail.com,https://http://brightkidsdaycare.info,2,6,28QBHS,info,8:30:00 AM,1,1,0,0,0,0,,
28QBMK,NYCEEC,Q,Ivy Day School,,718-997-1997,104-70 Queens Boulevard,11375,1,72,,,1026265,202723,cherylcai@yahoo.com,https://http://ivydayschool.com,2,3,28QBMK,info,8:30:00 AM,1,1,0,0,0,0,,
29QAEP,NYCEEC,Q,Sacred Heart Catholic Academy,,718-527-0123,115-50 221 Street,11411,1,18,,,1057003,193854,sacredheartrcch@gmail.com,,5,9,29QAEP,info,,0,0,0,0,0,0,,
29QAPU,NYCEEC,Q,"Xcel Tiny Tots, Inc.",,718-740-2557,113-15 Springfield Boulevard,11429,1,18,,,1056311,195743,xceltinytotsupk@gmail.com,https://http://xceltinytots.com,3,3,29QAPU,info,9:00 a.m,1,1,0,1,0,0,,
29QBIY,NYCEEC,Q,Kidz World Early Childhood Center,,718-276-7649,217-21 Merrick Boulevard,11413,1,30,,,1053231,187082,sandychildren@msn.com,https://http://kidzworldearlychildhoodcenter.com,3,2,29QBIY,info,8:30:00 AM,1,1,0,0,0,0,,
30QALQ,NYCEEC,Q,Elber Islamic School,,917-362-1130,25-42 49th Street,11103,1,34,,,1010414,217481,amohamed2@gmail.com,,5,9,30QALQ,info,8:00 a.m,0,0,0,1,0,0,,
30QBJQ,NYCEEC,Q,Garden School,,718-335-6363,78-02 Northern Boulevard,11372,1,138,,,1015094,214364,info@gardenschool.org,https://http://gardenschool.org,7,6,30QBJQ,info,8:30:00 AM,1,1,0,0,0,0,,
